login_id,user_id,login_date,messages_sent,replies
77798,1957,2022-6-8,4,3
54332,1568,2022-3-27,4,4
86872,1233,2022-5-4,5,4
86364,1219,2022-1-5,4,4
93509,1609,2022-2-4,3,1
03173,1627,2022-1-9,2,0
89261,1138,2022-1-18,1,0
71126,1030,2022-2-9,2,1
53625,1212,2022-5-23,3,2
21554,1977,2022-3-21,1,0
35566,1194,2022-5-22,3,1
10505,1391,2022-3-7,1,0
79995,1336,2022-1-3,3,0
56776,1659,2022-1-9,4,4
11987,1132,2022-6-8,2,2
78129,1474,2022-1-22,4,1
44790,1029,2022-6-17,4,3
24931,1591,2022-4-24,5,2
31900,1256,2022-1-28,5,4
16983,1349,2022-6-19,5,2
19289,1478,2022-2-28,5,2
17625,1696,2022-6-26,2,2
51606,1177,2022-2-19,1,0
03286,1579,2022-3-7,4,1
64269,1858,2022-4-7,1,1
70400,1081,2022-4-21,2,2
74543,1789,2022-4-9,4,4
59911,1165,2022-1-13,4,2
95746,1026,2022-6-4,5,3
41587,1092,2022-2-15,4,3
31054,1890,2022-3-8,3,3
61738,1497,2022-6-17,5,0
81322,1129,2022-1-8,2,0
41821,1438,2022-4-17,3,1
05339,1490,2022-2-8,5,1
76182,1489,2022-1-5,3,0
64652,1186,2022-1-20,5,0
85104,1134,2022-5-8,2,2
77342,1168,2022-5-27,1,1
90426,1957,2022-4-23,4,2
92482,1999,2022-3-8,3,0
75479,1522,2022-5-27,1,0
61720,1051,2022-1-2,2,2
39039,1413,2022-2-27,3,2
88953,1990,2022-5-11,4,2
13856,1142,2022-1-2,3,2
88075,1436,2022-5-18,2,0
06196,1723,2022-5-24,4,3
90362,1334,2022-3-25,5,5
67301,1059,2022-5-4,3,1
32018,1725,2022-5-11,5,5
73125,1072,2022-5-15,2,0
05145,1007,2022-2-14,3,2
88420,1766,2022-6-23,4,2
09998,1466,2022-3-23,4,2
65699,1897,2022-1-8,1,1
75514,1175,2022-4-21,5,4
45560,1244,2022-1-4,4,3
17505,1744,2022-1-10,1,0
50742,1453,2022-3-5,3,2
36519,1263,2022-1-8,2,2
13221,1300,2022-2-17,2,0
55574,1240,2022-4-12,1,0
35359,1686,2022-3-27,2,0
25835,1138,2022-4-14,3,0
43747,1688,2022-3-6,2,0
18092,1036,2022-2-21,3,2
51990,1224,2022-4-27,2,2
07214,1236,2022-4-27,1,0
63642,1638,2022-4-4,3,0
14439,1322,2022-5-11,1,0
57691,1354,2022-2-4,5,2
83246,1520,2022-6-3,1,1
72668,1303,2022-2-4,3,0
79571,1098,2022-5-2,3,0
99447,1579,2022-6-2,3,2
43574,1731,2022-3-20,4,3
07461,1867,2022-3-24,3,3
68525,1164,2022-3-9,4,4
27506,1794,2022-5-9,4,2
90842,1573,2022-6-5,4,3
72616,1268,2022-4-26,3,1
28636,1405,2022-5-5,4,1
16067,1186,2022-3-11,1,0
40699,1018,2022-4-6,2,0
03895,1696,2022-2-17,2,1
47122,1087,2022-2-27,3,1
19636,1689,2022-6-28,2,2
18146,1062,2022-4-24,2,1
24718,1372,2022-5-24,4,3
57399,1989,2022-1-26,4,1
72245,1175,2022-6-12,5,1
79490,1229,2022-3-13,5,0
44896,1316,2022-1-20,1,0
73191,1660,2022-5-11,2,2
25211,1002,2022-3-21,1,0
02966,1058,2022-4-15,4,3
18957,1815,2022-1-6,1,0
24666,1137,2022-4-20,4,2
61908,1914,2022-2-25,5,1
18106,1748,2022-5-13,1,0
34899,1722,2022-2-13,5,1
21307,1545,2022-2-3,2,1
87992,1141,2022-3-19,1,1
90280,1389,2022-4-6,1,0
68361,1675,2022-4-1,2,2
49950,1470,2022-4-5,1,1
46789,1973,2022-5-4,2,1
66942,1239,2022-3-21,1,1
16151,1991,2022-6-27,1,1
44593,1051,2022-2-6,2,1
59241,1743,2022-4-27,2,0
84112,1317,2022-6-2,5,0
70866,1110,2022-3-4,2,2
32227,1285,2022-3-5,5,5
16828,1280,2022-5-5,3,0
48800,1091,2022-3-20,3,1
58919,1565,2022-5-23,1,1
18785,1977,2022-3-13,3,0
38782,1905,2022-1-4,1,0
36649,1415,2022-3-5,3,3
74372,1191,2022-6-28,4,1
55607,1161,2022-2-26,3,2
17032,1572,2022-1-25,5,2
45245,1598,2022-2-17,2,1
35111,1798,2022-1-15,2,0
73020,1864,2022-2-19,3,2
16876,1913,2022-2-22,1,0
34053,1318,2022-2-11,1,1
88239,1242,2022-1-14,5,5
92857,1467,2022-4-12,1,1
55144,1982,2022-4-9,5,2
20612,1223,2022-3-16,1,1
25103,1771,2022-5-6,3,1
11703,1248,2022-1-7,5,3
31714,1836,2022-6-24,1,0
81547,1664,2022-3-3,5,3
97318,1480,2022-5-3,4,3
35348,1898,2022-2-19,1,1
47369,1162,2022-4-27,4,1
72868,1589,2022-6-15,4,3
53064,1322,2022-1-3,3,3
70957,1225,2022-1-1,1,1
55536,1074,2022-6-20,4,2
97280,1735,2022-1-21,5,0
93005,1612,2022-6-26,2,2
22879,1563,2022-1-28,3,2
00656,1772,2022-3-16,4,2
00668,1747,2022-1-2,2,1
89593,1458,2022-3-9,3,1
51888,1057,2022-4-11,5,4
75884,1093,2022-6-9,2,2
43996,1639,2022-4-17,3,2
51870,1641,2022-1-27,5,4
81110,1579,2022-6-3,3,2
79127,1840,2022-6-11,1,1
06832,1019,2022-5-2,4,0
29988,1391,2022-2-13,5,5
81723,1227,2022-4-13,2,2
64284,1317,2022-4-6,4,4
54881,1170,2022-5-18,4,4
84324,1329,2022-5-21,1,1
34266,1871,2022-5-21,3,2
75854,1122,2022-6-23,2,1
50690,1697,2022-5-25,2,1
36950,1653,2022-1-5,1,1
32953,1039,2022-6-1,3,1
35719,1381,2022-4-27,4,1
05700,1899,2022-5-13,4,1
87439,1253,2022-6-11,4,4
34478,1414,2022-4-4,2,2
37414,1774,2022-5-4,1,1
63588,1129,2022-4-9,5,4
50273,1484,2022-2-27,4,4
91843,1776,2022-6-8,2,2
49440,1597,2022-6-7,2,1
75136,1485,2022-4-19,4,0
63360,1106,2022-4-10,1,1
03776,1956,2022-4-21,4,3
20953,1337,2022-1-11,3,2
33157,1664,2022-1-3,3,0
39332,1759,2022-1-2,3,1
20926,1204,2022-4-3,2,1
79897,1676,2022-6-3,4,1
84209,1432,2022-2-1,2,0
14672,1081,2022-5-2,4,3
81920,1741,2022-3-28,1,0
05652,1618,2022-6-26,2,0
80136,1984,2022-5-18,2,0
53263,1981,2022-4-21,5,2
22671,1648,2022-6-27,1,0
83377,1140,2022-6-17,5,3
37261,1727,2022-1-12,1,1
49338,1101,2022-5-14,1,1
49861,1256,2022-6-21,4,1
19114,1773,2022-5-26,1,1
60514,1608,2022-5-22,1,1
24503,1680,2022-4-17,3,3
19700,1385,2022-2-10,3,3
86073,1641,2022-4-12,1,1
52956,1829,2022-6-10,2,0
20462,1167,2022-1-21,2,2
87492,1948,2022-2-12,4,4
23319,1969,2022-4-10,2,1
97370,1305,2022-6-17,2,1
06998,1204,2022-6-6,2,0
39655,1106,2022-4-19,4,2
18452,1534,2022-5-15,3,3
42883,1841,2022-6-1,4,3
94035,1124,2022-6-3,3,1
46245,1363,2022-4-25,5,5
69717,1691,2022-3-3,1,1
69847,1047,2022-2-28,4,2
05559,1274,2022-2-3,3,2
27732,1482,2022-2-23,5,0
75264,1383,2022-5-28,2,1
86605,1240,2022-3-18,1,0
54919,1710,2022-5-22,4,1
59167,1243,2022-3-21,4,0
19986,1100,2022-4-1,2,0
64424,1224,2022-4-2,5,2
30656,1689,2022-2-7,4,0
49715,1385,2022-1-8,2,1
74198,1919,2022-2-16,1,1
70553,1806,2022-5-20,2,0
23032,1348,2022-6-26,5,3
31908,1103,2022-3-18,2,0
27678,1783,2022-3-14,3,3
29072,1363,2022-1-6,3,1
32746,1123,2022-4-4,1,0
65793,1160,2022-6-19,2,0
15604,1259,2022-6-3,5,5
35469,1265,2022-5-16,2,2
84678,1057,2022-6-24,3,2
72590,1693,2022-2-8,1,1
42817,1053,2022-3-17,2,1
90848,1146,2022-6-4,4,0
27422,1275,2022-4-21,4,4
02612,1848,2022-3-21,5,4
21174,1634,2022-5-1,4,3
94267,1976,2022-2-19,5,5
98450,1783,2022-3-21,2,1
11130,1840,2022-1-15,1,1
26187,1323,2022-4-9,2,1
19049,1826,2022-3-8,3,1
79688,1941,2022-6-1,5,1
11257,1289,2022-4-20,2,0
43975,1809,2022-2-5,1,0
47341,1708,2022-1-2,5,1
41546,1280,2022-6-19,3,1
21129,1738,2022-2-27,2,0
45181,1673,2022-2-4,3,0
41903,1072,2022-4-1,5,5
83870,1698,2022-1-14,4,1
11232,1543,2022-6-21,1,1
67056,1471,2022-6-23,5,4
14372,1576,2022-5-6,1,0
48624,1668,2022-3-6,2,0
29142,1674,2022-3-20,5,4
48888,1004,2022-1-3,2,1
41713,1227,2022-5-24,1,1
92020,1464,2022-2-24,5,4
03404,1366,2022-1-10,1,0
64605,1792,2022-2-4,4,4
73272,1603,2022-6-1,1,0
47915,1116,2022-5-3,4,3
51547,1342,2022-3-26,2,1
93611,1212,2022-5-12,3,0
32292,1268,2022-5-14,5,4
04668,1991,2022-4-4,5,5
19544,1316,2022-3-8,4,0
35337,1767,2022-1-16,3,2
28938,1426,2022-2-9,1,1
81205,1290,2022-1-27,1,0
59042,1600,2022-4-12,4,0
79708,1295,2022-1-7,5,0
51811,1075,2022-3-16,3,2
86514,1458,2022-6-12,1,0
26627,1897,2022-5-27,2,0
03127,1867,2022-6-6,4,2
39643,1416,2022-1-9,3,1
73195,1064,2022-5-23,4,2
15928,1403,2022-6-2,5,0
66077,1608,2022-6-11,3,3
49809,1997,2022-5-12,3,2
71132,1896,2022-1-28,3,1
44375,1577,2022-3-23,5,2
74090,1160,2022-1-28,1,0
05289,1935,2022-1-3,4,4
50630,1223,2022-4-12,5,0
98236,1784,2022-6-27,2,0
14565,1594,2022-1-12,2,0
44325,1836,2022-3-18,1,0
40504,1518,2022-6-17,2,1
40829,1155,2022-5-5,4,0
51582,1195,2022-4-4,2,1
16840,1944,2022-5-28,3,0
65650,1143,2022-1-26,2,0
12628,1296,2022-3-25,3,0
97474,1113,2022-2-7,4,3
60087,1638,2022-6-9,2,2
05017,1317,2022-1-14,3,1
88219,1913,2022-1-24,5,4
92128,1389,2022-3-7,1,1
86624,1967,2022-1-25,5,4
21367,1031,2022-1-22,3,0
43733,1812,2022-1-7,3,1
95711,1340,2022-6-26,1,0
99372,1121,2022-3-14,4,1
58181,1636,2022-3-1,3,3
97985,1165,2022-1-17,1,0
49054,1144,2022-5-9,2,2
84245,1680,2022-6-14,4,4
08275,1925,2022-4-23,4,4
73839,1643,2022-5-8,1,1
36272,1105,2022-2-7,1,0
65777,1917,2022-1-26,5,2
60116,1001,2022-2-3,2,0
64454,1645,2022-4-6,3,3
36500,1288,2022-6-14,2,1
74684,1936,2022-2-5,4,2
82122,1245,2022-1-8,4,2
88360,1740,2022-4-11,5,4
90554,1740,2022-6-8,3,3
00727,1878,2022-1-16,3,3
42401,1764,2022-5-19,3,3
36071,1909,2022-6-15,3,0
06712,1964,2022-1-20,3,1
73041,1177,2022-3-22,1,1
62137,1444,2022-3-27,2,2
37498,1085,2022-3-16,4,2
13276,1816,2022-4-8,3,3
46520,1054,2022-6-22,3,1
16520,1643,2022-5-7,2,2
88128,1535,2022-6-20,2,1
52508,1102,2022-5-9,2,0
38059,1752,2022-2-24,2,2
51014,1145,2022-3-25,1,0
13143,1047,2022-5-21,3,3
25118,1965,2022-3-12,3,2
99363,1564,2022-3-14,2,0
13562,1583,2022-4-14,2,2
72674,1360,2022-3-3,3,0
17489,1973,2022-1-17,4,0
03521,1087,2022-5-7,4,0
22495,1897,2022-4-2,4,4
99245,1344,2022-5-5,5,0
09517,1740,2022-2-23,1,1
69746,1768,2022-5-9,4,0
28303,1988,2022-1-15,1,1
31654,1704,2022-5-25,4,0
34722,1489,2022-4-14,1,0
22629,1725,2022-6-19,1,0
68355,1256,2022-6-4,5,4
40473,1290,2022-4-7,3,3
34586,1713,2022-3-16,4,4
96097,1652,2022-3-10,2,0
33480,1965,2022-3-17,5,4
18227,1501,2022-6-18,4,3
42112,1590,2022-2-11,1,1
85904,1306,2022-5-19,4,3
45881,1806,2022-4-27,5,2
30069,1691,2022-6-27,4,0
99135,1115,2022-5-8,5,4
36816,1643,2022-1-11,3,0
57010,1630,2022-6-10,5,5
30544,1555,2022-4-3,3,3
33089,1171,2022-3-3,1,1
31112,1390,2022-1-13,5,5
50822,1476,2022-1-8,4,3
01756,1976,2022-1-3,2,0
29851,1084,2022-5-7,1,1
09349,1838,2022-5-16,4,2
87661,1995,2022-1-23,5,3
17820,1034,2022-1-9,3,3
92095,1530,2022-3-9,4,1
53280,1992,2022-4-7,4,3
34458,1585,2022-3-15,1,0
71755,1100,2022-5-8,1,1
63852,1437,2022-6-26,3,3
07506,1799,2022-6-21,1,1
64308,1067,2022-1-16,5,3
27982,1032,2022-1-3,5,0
85731,1598,2022-6-10,2,1
14936,1670,2022-6-10,2,0
33650,1450,2022-2-20,3,2
79785,1708,2022-4-14,3,1
57197,1085,2022-3-19,1,0
20063,1260,2022-5-5,2,2
15858,1583,2022-4-23,2,1
19438,1557,2022-4-21,4,1
55387,1931,2022-3-22,2,1
12770,1621,2022-2-15,5,1
18864,1991,2022-6-28,1,0
21406,1398,2022-3-2,5,5
35229,1764,2022-4-25,3,1
64564,1521,2022-3-19,1,0
77348,1746,2022-4-15,2,0
81060,1471,2022-2-27,4,1
04600,1386,2022-1-8,5,0
92384,1315,2022-4-11,2,1
16708,1304,2022-2-24,3,3
90671,1446,2022-3-17,2,0
11352,1454,2022-5-22,2,1
09479,1308,2022-4-6,5,3
43120,1127,2022-4-4,5,5
01992,1606,2022-1-3,4,3
27335,1437,2022-3-1,2,1
62103,1895,2022-6-15,4,3
26935,1018,2022-1-25,1,0
85769,1325,2022-1-10,3,0
54336,1294,2022-6-9,3,1
93432,1453,2022-6-11,5,0
74968,1415,2022-3-15,4,1
24127,1427,2022-6-22,4,4
07706,1658,2022-6-27,4,2
16460,1996,2022-4-18,5,3
14184,1616,2022-5-19,2,0
77364,1840,2022-4-8,5,5
61841,1195,2022-6-3,2,1
32942,1535,2022-2-4,3,1
47186,1539,2022-4-3,5,2
56670,1543,2022-6-4,5,1
19965,1326,2022-4-28,1,0
11155,1150,2022-5-13,3,0
48105,1838,2022-3-18,1,1
87965,1135,2022-2-7,4,2
06704,1804,2022-6-15,1,0
28764,1866,2022-4-14,3,2
20669,1315,2022-4-18,1,0
21019,1256,2022-4-27,1,1
35300,1169,2022-2-9,2,0
53554,1526,2022-5-12,5,3
90493,1680,2022-2-24,2,1
65068,1168,2022-5-15,1,1
97850,1205,2022-2-11,2,0
57672,1647,2022-5-27,1,1
49202,1987,2022-4-14,4,0
76220,1721,2022-5-17,4,4
12542,1481,2022-6-4,2,0
93781,1699,2022-6-11,2,2
80105,1687,2022-6-2,3,0
91534,1923,2022-1-17,3,3
65037,1845,2022-4-26,2,2
84548,1435,2022-5-5,5,2
46399,1155,2022-6-8,2,2
52714,1196,2022-6-23,2,0
01063,1005,2022-6-13,3,0
48867,1273,2022-4-20,2,0
68945,1141,2022-5-14,2,1
99255,1410,2022-2-3,4,2
12436,1418,2022-1-26,1,1
18761,1337,2022-4-23,3,1
31400,1553,2022-3-18,1,1
13983,1859,2022-1-26,5,2
23548,1149,2022-6-22,1,1
81412,1464,2022-3-20,5,0
43598,1864,2022-2-25,2,0
99740,1202,2022-6-6,3,2
44287,1278,2022-5-28,3,0
41985,1762,2022-2-8,1,0
01722,1863,2022-5-2,5,2
15656,1046,2022-4-15,3,2
63010,1408,2022-2-2,3,3
15025,1617,2022-1-23,5,4
94688,1701,2022-1-5,3,0
43707,1358,2022-4-15,3,2
90416,1161,2022-3-24,5,2
12026,1921,2022-4-12,3,2
11305,1316,2022-6-16,1,0
97404,1177,2022-3-5,4,3
78230,1671,2022-6-27,1,0
04289,1989,2022-2-26,3,1
87822,1002,2022-5-10,3,0
18212,1381,2022-5-9,5,4
19658,1907,2022-5-5,5,3
62703,1615,2022-2-19,2,2
93843,1945,2022-5-19,5,2
46893,1016,2022-6-17,3,3
44520,1451,2022-4-26,2,2
31577,1033,2022-1-20,3,3
26056,1182,2022-2-1,4,3
03741,1233,2022-3-7,3,0
23006,1318,2022-4-17,5,0
90348,1746,2022-6-21,4,1
34069,1422,2022-6-16,1,0
66966,1021,2022-3-22,3,1
19382,1928,2022-3-20,4,4
99795,1749,2022-4-9,2,0
04404,1381,2022-6-21,1,0
53350,1256,2022-4-22,5,1
96595,1042,2022-5-19,2,0
40722,1625,2022-5-15,2,2
19552,1687,2022-4-27,3,2
26496,1685,2022-1-13,4,1
37231,1149,2022-1-27,1,0
30925,1741,2022-2-12,1,0
23390,1565,2022-4-22,5,1
62062,1371,2022-4-27,4,4
75882,1276,2022-4-2,3,1
09649,1221,2022-6-27,5,0
72765,1308,2022-6-23,2,0
02634,1897,2022-5-21,1,0
05396,1017,2022-6-12,4,0
92664,1223,2022-4-24,3,0
11760,1090,2022-4-28,1,1
22476,1766,2022-3-10,4,3
63116,1125,2022-5-7,5,5
83181,1098,2022-2-8,1,0
64680,1838,2022-2-20,4,2
12598,1226,2022-4-27,2,2
13272,1102,2022-3-15,2,0
26369,1674,2022-1-18,3,3
62481,1967,2022-4-25,3,2
73390,1848,2022-5-12,1,1
18765,1400,2022-1-5,3,1
82423,1247,2022-3-23,4,0
77079,1509,2022-2-17,5,5
38818,1176,2022-2-21,3,2
83613,1274,2022-1-3,5,3
45144,1240,2022-4-18,4,2
72514,1492,2022-6-8,5,4
04076,1220,2022-5-21,2,1
30254,1129,2022-6-22,2,2
72224,1481,2022-6-17,1,1
50454,1792,2022-2-10,4,2
60483,1394,2022-6-26,4,4
01008,1213,2022-5-2,3,0
26250,1757,2022-1-12,1,1
49531,1845,2022-2-14,5,0
31418,1512,2022-3-22,2,2
94401,1338,2022-4-24,4,1
62378,1370,2022-1-2,5,0
92961,1619,2022-6-8,5,2
07951,1512,2022-5-25,2,2
68023,1786,2022-1-5,3,0
61368,1969,2022-5-12,1,0
12958,1807,2022-2-24,5,3
14308,1695,2022-1-19,4,1
66012,1348,2022-1-19,1,0
43186,1565,2022-3-4,1,0
69466,1558,2022-2-20,3,1
70951,1685,2022-3-8,4,3
84366,1781,2022-2-13,5,2
08625,1500,2022-4-12,2,1
67558,1474,2022-1-1,3,2
41599,1739,2022-2-26,3,2
24875,1781,2022-3-6,4,3
75979,1703,2022-6-8,5,4
01867,1733,2022-6-7,3,2
02690,1614,2022-5-5,2,2
84506,1286,2022-1-1,5,5
71562,1521,2022-3-1,5,5
60946,1021,2022-4-18,4,2
52352,1570,2022-6-14,2,1
34678,1763,2022-1-27,5,1
24874,1029,2022-6-22,4,3
92265,1759,2022-4-12,2,2
39755,1568,2022-4-9,1,1
45140,1136,2022-5-8,4,1
89179,1959,2022-6-13,1,0
05219,1070,2022-2-17,2,2
93544,1954,2022-5-2,5,3
74546,1330,2022-4-5,2,1
10355,1726,2022-5-13,5,5
95460,1394,2022-2-11,5,0
46431,1100,2022-2-8,5,1
79661,1658,2022-6-17,2,0
33125,1363,2022-2-21,2,0
69038,1228,2022-4-24,4,0
11040,1039,2022-3-15,3,2
29379,1058,2022-5-6,4,0
45247,1928,2022-2-4,2,2
45836,1241,2022-6-18,5,3
91537,1392,2022-5-24,5,5
32989,1701,2022-3-10,5,3
44356,1104,2022-6-11,3,0
71563,1048,2022-6-27,3,3
86851,1546,2022-2-4,2,1
99287,1138,2022-3-6,4,0
17608,1377,2022-2-5,2,0
91357,1054,2022-4-7,4,0
95123,1255,2022-3-27,2,2
58035,1677,2022-4-1,1,0
81513,1956,2022-1-4,1,0
65364,1642,2022-1-1,3,2
06208,1097,2022-1-4,5,4
96905,1155,2022-2-2,1,1
58053,1994,2022-4-8,1,1
25529,1591,2022-6-12,5,4
16386,1935,2022-4-2,1,0
57798,1452,2022-3-18,5,3
04466,1851,2022-4-14,5,4
23246,1282,2022-5-24,2,2
26641,1917,2022-5-2,1,1
75086,1085,2022-3-20,5,5
70646,1365,2022-5-12,1,1
06812,1661,2022-2-4,5,5
39910,1135,2022-3-26,5,0
03858,1143,2022-6-17,2,1
08967,1697,2022-2-20,3,2
79701,1561,2022-4-17,5,4
30593,1078,2022-6-11,2,1
12373,1069,2022-5-24,3,1
09964,1686,2022-5-13,3,2
70456,1641,2022-1-9,3,2
30750,1720,2022-2-13,2,2
71883,1083,2022-6-3,1,0
58452,1581,2022-2-9,3,1
91545,1356,2022-1-14,2,2
51558,1658,2022-1-3,4,4
56330,1459,2022-3-11,1,1
78809,1822,2022-5-1,3,1
71719,1717,2022-5-20,4,0
30566,1393,2022-4-20,5,5
53213,1953,2022-1-25,3,2
56195,1169,2022-2-4,2,0
16710,1900,2022-3-25,1,0
39117,1260,2022-5-4,1,1
32655,1280,2022-4-9,3,2
11869,1418,2022-5-9,3,2
58474,1105,2022-6-10,3,3
74358,1350,2022-2-18,3,1
99033,1103,2022-2-20,3,3
44694,1649,2022-2-21,1,1
67320,1667,2022-2-8,3,3
06469,1909,2022-3-2,4,1
64309,1978,2022-1-26,5,3
77690,1929,2022-4-12,3,3
04823,1493,2022-5-11,1,1
62761,1971,2022-2-16,4,3
13162,1225,2022-2-8,5,1
11187,1397,2022-5-23,3,0
82893,1647,2022-6-18,4,3
72211,1939,2022-1-18,1,0
44683,1185,2022-3-4,2,2
31815,1273,2022-3-20,1,0
57210,1296,2022-2-6,5,3
16071,1555,2022-4-10,5,0
37116,1428,2022-6-22,2,2
78721,1740,2022-4-7,3,2
46199,1718,2022-1-28,5,3
19716,1657,2022-1-3,5,0
01020,1484,2022-3-12,5,5
00819,1950,2022-3-4,5,1
07936,1609,2022-4-26,1,0
76910,1744,2022-4-7,3,0
29181,1481,2022-2-16,2,2
76961,1191,2022-2-24,3,0
38923,1520,2022-3-26,4,2
14664,1078,2022-2-17,2,1
21541,1339,2022-1-3,4,4
65173,1124,2022-2-25,5,4
63392,1886,2022-2-25,1,1
47418,1660,2022-3-11,5,2
02108,1400,2022-3-11,4,4
50869,1651,2022-3-25,3,3
68832,1501,2022-4-2,4,2
69398,1102,2022-4-26,1,1
45621,1324,2022-3-27,1,1
31794,1691,2022-5-26,1,1
23005,1254,2022-6-16,1,1
73758,1990,2022-1-16,4,3
52650,1585,2022-3-3,5,2
85224,1043,2022-6-14,1,1
16222,1590,2022-4-26,4,4
97638,1667,2022-5-20,2,0
06035,1572,2022-4-9,5,5
41517,1199,2022-2-12,5,1
72178,1344,2022-5-21,4,3
78648,1315,2022-6-1,3,3
06523,1575,2022-2-8,3,1
03396,1594,2022-3-9,2,2
35032,1917,2022-4-2,5,1
20400,1698,2022-5-20,2,0
79512,1527,2022-6-1,1,0
16772,1082,2022-2-19,4,4
73770,1005,2022-1-3,2,2
88399,1461,2022-6-7,2,0
52010,1776,2022-3-22,4,0
53283,1772,2022-1-18,5,5
26848,1151,2022-2-12,3,2
82425,1665,2022-5-25,5,4
63587,1974,2022-3-20,5,3
95650,1442,2022-5-20,1,0
76484,1180,2022-2-7,5,2
90000,1489,2022-3-20,3,0
43000,1680,2022-5-19,3,0
97582,1848,2022-2-15,2,1
45436,1623,2022-4-7,1,1
72684,1225,2022-4-28,5,5
33876,1541,2022-2-10,1,1
71529,1981,2022-6-14,2,1
65105,1857,2022-4-4,4,0
01921,1766,2022-3-17,5,3
86402,1076,2022-1-1,2,1
93791,1292,2022-4-3,4,2
20572,1410,2022-6-10,1,1
36314,1798,2022-4-18,1,0
56294,1135,2022-2-15,1,0
63461,1118,2022-5-13,3,2
17296,1466,2022-6-18,5,1
61185,1822,2022-1-28,2,1
19457,1036,2022-2-15,2,0
20888,1767,2022-2-2,1,1
66906,1368,2022-1-17,2,1
29783,1621,2022-2-13,3,0
50396,1308,2022-2-19,1,1
77886,1245,2022-1-19,4,3
04852,1834,2022-6-8,4,3
29248,1971,2022-1-11,3,2
84439,1458,2022-5-9,4,1
17796,1834,2022-4-4,4,2
10796,1284,2022-2-16,2,2
60592,1239,2022-1-23,4,4
81172,1210,2022-3-26,3,1
29949,1288,2022-2-18,2,2
16919,1173,2022-4-19,2,2
26519,1513,2022-6-25,5,0
95527,1309,2022-3-3,1,0
02917,1148,2022-2-26,2,2
60879,1575,2022-3-5,2,2
23922,1515,2022-5-22,1,0
92357,1501,2022-5-2,1,0
78848,1959,2022-5-26,5,0
14862,1046,2022-3-24,3,2
19258,1394,2022-6-17,4,4
03373,1201,2022-6-10,2,1
06888,1512,2022-5-10,4,3
19969,1648,2022-2-24,5,4
15921,1094,2022-5-16,5,1
99466,1610,2022-6-24,1,0
09926,1714,2022-6-20,1,0
66678,1520,2022-1-22,5,1
93922,1163,2022-1-9,4,2
55633,1382,2022-3-22,2,2
17170,1236,2022-1-5,2,2
31559,1243,2022-5-22,1,1
01734,1945,2022-2-19,5,1
52486,1423,2022-5-5,3,3
41527,1906,2022-4-19,2,1
09607,1610,2022-2-13,3,3
98717,1175,2022-1-19,3,1
08728,1582,2022-5-1,2,0
36137,1321,2022-1-8,2,1
28134,1821,2022-6-14,3,2
01328,1451,2022-6-28,1,0
44938,1306,2022-6-13,5,0
36842,1411,2022-5-15,4,0
87782,1397,2022-4-9,2,1
93591,1539,2022-2-1,3,3
28104,1453,2022-2-18,5,0
34850,1137,2022-6-23,3,3
15306,1044,2022-5-2,5,3
84931,1413,2022-3-6,3,3
62552,1886,2022-5-20,5,0
37554,1351,2022-4-12,1,0
41118,1820,2022-2-7,3,2
84267,1389,2022-1-15,1,1
09901,1938,2022-2-14,5,2
11445,1105,2022-5-14,5,3
80430,1782,2022-3-9,4,4
52912,1315,2022-5-10,4,1
81611,1781,2022-4-8,3,3
24509,1107,2022-6-13,4,0
86471,1035,2022-6-13,4,3
99656,1290,2022-4-19,3,0
03232,1861,2022-4-10,4,4
84772,1800,2022-5-14,5,4
89054,1019,2022-3-27,2,2
11220,1200,2022-3-3,2,1
92365,1278,2022-4-13,2,0
34060,1763,2022-2-20,1,0
31092,1355,2022-1-2,2,1
17153,1533,2022-3-14,4,0
59841,1866,2022-2-6,1,1
74071,1682,2022-2-11,2,1
16928,1062,2022-4-22,2,0
46938,1023,2022-2-26,3,0
48299,1739,2022-5-15,5,3
45943,1030,2022-6-20,1,1
74475,1707,2022-4-24,1,1
12994,1278,2022-5-10,5,0
59460,1775,2022-4-7,3,3
57587,1950,2022-5-27,5,1
18539,1250,2022-2-10,3,3
59682,1077,2022-3-17,2,2
01736,1071,2022-4-18,2,0
46461,1443,2022-6-14,4,4
07801,1060,2022-2-9,3,1
03811,1568,2022-1-19,1,0
68641,1562,2022-5-18,5,5
69587,1592,2022-4-22,4,3
55885,1110,2022-6-27,1,1
10946,1022,2022-5-6,5,1
54994,1410,2022-4-10,2,0
95569,1579,2022-1-1,2,0
29087,1810,2022-5-4,1,1
98272,1926,2022-1-11,3,2
60906,1216,2022-3-11,3,3
32712,1987,2022-6-28,2,0
37941,1914,2022-2-19,4,4
89930,1861,2022-5-9,5,5
78262,1364,2022-1-16,1,1
50712,1555,2022-2-4,4,2
25744,1545,2022-5-27,3,0
23969,1083,2022-3-4,2,0
23617,1650,2022-2-6,2,1
21095,1636,2022-4-23,2,0
06178,1533,2022-5-13,1,0
55976,1195,2022-1-24,3,0
47497,1354,2022-1-13,1,0
88310,1593,2022-6-7,5,5
56673,1094,2022-4-25,3,2
48054,1685,2022-4-26,4,0
94991,1876,2022-3-10,5,0
12562,1500,2022-3-22,3,0
44753,1560,2022-3-6,1,0
83355,1082,2022-1-17,3,3
60787,1617,2022-6-7,1,1
28476,1287,2022-6-6,2,0
50225,1872,2022-2-9,5,1
