listen_id,user_id,listen_time
GB56IYZO30218419582700,1337,2022-11-8 18:00:00
GB11AOKR88432553538690,1696,2022-11-11 6:00:00
GB28QPHT79985126816631,1827,2022-11-12 14:00:00
GB56UAJK44540710426852,1064,2022-11-10 17:00:00
GB79XFXZ23262502519963,1141,2022-11-9 7:00:00
GB23ABVV10990938815231,1757,2022-11-9 4:00:00
GB17OAQP45322878473381,1428,2022-11-10 15:00:00
GB04BFIQ04332346369386,1754,2022-11-8 8:00:00
GB69EDAC76752831450279,1986,2022-11-10 17:00:00
GB67YMJD05425653489906,1567,2022-11-7 17:00:00
GB94SWCC36026089540949,1322,2022-11-7 16:00:00
GB73ADXF26231071332993,1899,2022-11-13 21:00:00
GB04MGHY49870230550251,1567,2022-11-12 4:00:00
GB27VBMU81838785391634,1591,2022-11-11 6:00:00
GB76ACUL68122385676097,1444,2022-11-12 20:00:00
GB77DAOC48020872667527,1722,2022-11-13 13:00:00
GB98JMLV73135324755162,1323,2022-11-10 5:00:00
GB81YWIV16940248664853,1396,2022-11-9 9:00:00
GB48SBSD78502123749021,1076,2022-11-11 11:00:00
GB75ROJU30268280131746,1048,2022-11-8 7:00:00
GB20OBBV49382475955075,1240,2022-11-7 8:00:00
GB27NRYW98087113622213,1834,2022-11-12 16:00:00
GB18XARA17947003784316,1259,2022-11-13 5:00:00
GB90EKLC05319785096115,1037,2022-11-12 17:00:00
GB20PWYH19745416140428,1090,2022-11-10 13:00:00
GB45NVJK91967003312483,1612,2022-11-11 14:00:00
GB22QXPZ15175119339026,1139,2022-11-9 9:00:00
GB60ZZSI51627105196496,1193,2022-11-13 20:00:00
GB97IGRL80525522017055,1213,2022-11-9 8:00:00
GB58KTDV04260616305648,1832,2022-11-7 21:00:00
GB18NSUN52104487752278,1960,2022-11-9 9:00:00
GB03YHTV30271386766322,1555,2022-11-10 18:00:00
GB44NYVR01349772069779,1795,2022-11-9 14:00:00
GB60USTX25449375048667,1070,2022-11-11 9:00:00
GB18RDAM14698349610937,1665,2022-11-8 18:00:00
GB05GKKP47232307021590,1652,2022-11-11 21:00:00
GB60FMQX54580024740427,1662,2022-11-12 4:00:00
GB18QUCW52711522890017,1304,2022-11-10 9:00:00
GB36XJIQ11894427917406,1010,2022-11-13 20:00:00
GB96SKEZ85131076838482,1351,2022-11-8 7:00:00
GB04XHYP06019225166878,1084,2022-11-13 6:00:00
GB46JRHT29876850528885,1813,2022-11-13 13:00:00
GB28PNGN26679525789667,1933,2022-11-10 16:00:00
GB98GARF43356419567829,1009,2022-11-9 13:00:00
GB70IEHF55990784895340,1758,2022-11-10 18:00:00
GB78DSWR70549353552261,1850,2022-11-10 16:00:00
GB05GXTR67737888480224,1983,2022-11-7 18:00:00
GB11WBSS44722618982237,1157,2022-11-8 19:00:00
GB18NYFD63968606517238,1219,2022-11-12 21:00:00
GB90WCEG63977108210089,1126,2022-11-8 10:00:00
GB88YFLR88429104570438,1388,2022-11-10 11:00:00
GB04MLNR05940073349582,1372,2022-11-13 16:00:00
GB07TTWV54255468516014,1704,2022-11-7 4:00:00
GB73NADJ31414073755456,1287,2022-11-12 14:00:00
GB97PUWP93938502029724,1647,2022-11-9 16:00:00
GB54TEPJ77373056408008,1497,2022-11-9 18:00:00
GB85TSJM71225797043997,1328,2022-11-13 19:00:00
GB57QAXR48018431082853,1507,2022-11-11 12:00:00
GB37AMOV48432612285177,1334,2022-11-11 8:00:00
GB75IWSD03968474604769,1227,2022-11-12 13:00:00
GB03VCAV98148524972024,1510,2022-11-10 11:00:00
GB12CZJD81806911961161,1876,2022-11-7 19:00:00
GB84SKCL16146693925076,1334,2022-11-12 20:00:00
GB30WXPV66838860036216,1249,2022-11-9 11:00:00
GB93PTVK36416675649188,1406,2022-11-13 20:00:00
GB20XRKY71166193093038,1870,2022-11-8 11:00:00
GB89LYFK57705288215015,1428,2022-11-12 16:00:00
GB18WJLT65502252638901,1662,2022-11-13 12:00:00
GB62ALMY20516951284163,1501,2022-11-7 7:00:00
GB14KAUM09143268333482,1956,2022-11-9 16:00:00
GB71CFPW43488217580282,1029,2022-11-12 8:00:00
GB90AGFM01943233206408,1209,2022-11-12 9:00:00
GB51DWZB89125328856642,1229,2022-11-12 11:00:00
GB26HSVH43622504112661,1318,2022-11-10 9:00:00
GB72QBSO57557204209996,1575,2022-11-8 11:00:00
GB85UNFX78899657623523,1310,2022-11-8 14:00:00
GB38UFRF76970845700545,1737,2022-11-7 15:00:00
GB92KSKZ52484366494340,1952,2022-11-13 6:00:00
